,level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
3625,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010734,0,no_data,30,Бульдозер D85ESS,1.0,ДВС,Двигатель внутр.сгорания №117971,100000045083,11-RUD-CGTR-SETT-UCTT-BZ13,Бульдозер гусеничный №304,11-RUD-CGTR-SETT-UCTT-BLDZ,,2017-12-26,2030-01-01,0,component,15000.0
3630,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18345,100000045051,11-RUD-CGTR-SETT-UCTT-BZ15,Бульдозер гусеничный №3204,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-04-06,2030-01-01,0,component,15000.0
3635,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18349,100000045054,11-RUD-CGTR-SETT-UCTT-BZ16,Бульдозер гусеничный №3205,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-04-06,2030-01-01,0,component,15000.0
3644,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18356,100000045064,11-RUD-CGTR-SETT-UCTT-BZ18,Бульдозер гусеничный №3210,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-04-14,2030-01-01,0,component,15000.0
3649,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18360,100000045067,11-RUD-CGTR-SETT-UCTT-BZ19,Бульдозер гусеничный №3211,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-04-03,2030-01-01,0,component,15000.0
3654,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18366,100000045070,11-RUD-CGTR-SETT-UCTT-BZ20,Бульдозер гусеничный №3212,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-04-07,2030-01-01,0,component,15000.0
3661,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №25487,100000045073,11-RUD-CGTR-SETT-UCTT-BZ21,Бульдозер гусеничный №3213,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-03-17,2030-01-01,0,component,15000.0
3666,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №25544,100000045077,11-RUD-CGTR-SETT-UCTT-BZ22,Бульдозер гусеничный №3214,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-05-01,2030-01-01,0,component,15000.0
3674,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18451,100000044922,11-RUD-CGTR-SETT-UCTT-BZ24,Бульдозер гусеничный №3217,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-01-31,2030-01-01,0,component,15000.0
3679,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18469,100000044919,11-RUD-CGTR-SETT-UCTT-BZ25,Бульдозер гусеничный №3218,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-01-31,2030-01-01,0,component,15000.0
3685,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №516027,100000056440,11-RUD-CGTR-SETT-UCTT-BZ26,Бульдозер гусеничный №3219,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-12-01,2030-01-01,0,component,15000.0
3689,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №18889,100000056443,11-RUD-CGTR-SETT-UCTT-BZ27,Бульдозер гусеничный №3223,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-12-28,2030-01-01,0,component,15000.0
3693,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010736,0,no_data,29,Бульдозер D85EХ,1.0,ДВС,Двигатель внутр.сгорания,100000056049,11-RUD-CGTR-SETT-UCTT-BZ28,Бульдозер гусеничный №3301,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-10-30,2030-01-01,0,component,15000.0
3700,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010736,0,no_data,29,Бульдозер D85EХ,1.0,ДВС,Двигатель внутр.сгорания №663500,100000045086,11-RUD-CGTR-SETT-UCTT-BZ29,Бульдозер гусеничный №3302,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-08-15,2030-01-01,0,component,15000.0
3706,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010734,0,no_data,29,Бульдозер D85EХ,1.0,ДВС,Двигатель внутр.сгорания №663881,100000044916,11-RUD-CGTR-SETT-UCTT-BZ30,Бульдозер гусеничный №3303,11-RUD-CGTR-SETT-UCTT-BLDZ,,2008-02-19,2030-01-01,0,component,15000.0
3711,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №42604,100000045080,11-RUD-CGTR-SETT-UCTT-BZ31,Бульдозер гусеничный №3305,11-RUD-CGTR-SETT-UCTT-BLDZ,,2018-10-03,2030-01-01,0,component,15000.0
3717,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960003710,0,no_data,26,Бульдозер D63E,1.0,ДВС,Двигатель внутр.сгорания №26839754,100000044929,11-RUD-CGTR-SETT-UCTT-BZ32,Бульдозер гусеничный №3306,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
3719,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960003710,0,no_data,26,Бульдозер D63E,1.0,ДВС,Двигатель внутр.сгорания №26839755,100000044932,11-RUD-CGTR-SETT-UCTT-BZ33,Бульдозер гусеничный №3307,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
3724,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010745,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания №26886067,100000056496,11-RUD-CGTR-SETT-UCTT-BZ35,Бульдозер гусеничный №3309,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-02-24,2030-01-01,0,component,15000.0
3728,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010738,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания,100000056193,11-RUD-CGTR-SETT-UCTT-BZ36,Бульдозер гусеничный №3310,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-10-30,2030-01-01,0,component,15000.0
3732,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010738,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания,100000056499,11-RUD-CGTR-SETT-UCTT-BZ37,Бульдозер гусеничный №3311,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-12-25,2030-01-01,0,component,15000.0
3737,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №42604,100000056434,11-RUD-CGTR-SETT-UCTT-BZ38,Бульдозер гусеничный №3312,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-04-01,2030-01-01,0,component,15000.0
3741,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №42604,100000056437,11-RUD-CGTR-SETT-UCTT-BZ39,Бульдозер гусеничный №3313,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-04-01,2030-01-01,0,component,15000.0
3745,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010738,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания,100000056196,11-RUD-CGTR-SETT-UCTT-BZ40,Бульдозер гусеничный №3314,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-10-30,2030-01-01,0,component,15000.0
3750,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010738,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания,100000056199,11-RUD-CGTR-SETT-UCTT-BZ41,Бульдозер гусеничный №3315,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-10-30,2030-01-01,0,component,15000.0
3755,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010745,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания,100000056502,11-RUD-CGTR-SETT-UCTT-BZ42,Бульдозер гусеничный №3316,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-12-20,2030-01-01,0,component,15000.0
3760,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010738,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания SAA6D114,100000056505,11-RUD-CGTR-SETT-UCTT-BZ43,Бульдозер гусеничный №3317,11-RUD-CGTR-SETT-UCTT-BLDZ,,2020-12-25,2030-01-01,0,component,15000.0
3764,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010734,0,no_data,29,Бульдозер D85EХ,1.0,ДВС,Двигатель внутр.сгорания №578869,100000056449,11-RUD-CGTR-SETT-UCTT-BZ44,Бульдозер гусеничный №3318,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-02-23,2030-01-01,0,component,15000.0
3771,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №24445,100000044975,11-RUD-CGTR-SETT-UCTT-BZ48,Бульдозер гусеничный №39,11-RUD-CGTR-SETT-UCTT-BLDZ,,2013-03-14,2030-01-01,0,component,15000.0
3784,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №24338,100000044988,11-RUD-CGTR-SETT-UCTT-BZ52,Бульдозер гусеничный №45,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
3793,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №24360,100000044995,11-RUD-CGTR-SETT-UCTT-BZ54,Бульдозер гусеничный №47,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
3797,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №33771,100000081595,11-RUD-CGTR-SETT-UCTT-BZ55,Бульдозер гусеничный №48,11-RUD-CGTR-SETT-UCTT-BLDZ,,2006-07-30,2030-01-01,0,component,15000.0
3801,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №40049,100000045005,11-RUD-CGTR-SETT-UCTT-BZ56,Бульдозер гусеничный №49,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
3805,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960003710,0,no_data,26,Бульдозер D63E,1.0,ДВС,Двигатель внутр.сгорания №26834540,100000045015,11-RUD-CGTR-SETT-UCTT-BZ57,Бульдозер гусеничный №53,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-10-22,2030-01-01,0,component,15000.0
3809,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960003710,0,no_data,26,Бульдозер D63E,1.0,ДВС,Двигатель внутр.сгорания №26834538,100000045018,11-RUD-CGTR-SETT-UCTT-BZ58,Бульдозер гусеничный №54,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-10-22,2030-01-01,0,component,15000.0
3813,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010745,0,no_data,27,Бульдозер D65EX,1.0,ДВС,Двигатель внутр.сгорания №26888542,100000077990,11-RUD-CGTR-SETT-UCTT-BZ59,Бульдозер гусеничный №3319,11-RUD-CGTR-SETT-UCTT-BLDZ,,2021-12-20,2030-01-01,0,component,15000.0
3821,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010737,0,no_data,21,Бульдозер D155A-5,1.0,ДВС,Двигатель внутр.сгорания №34407,100000044946,11-RUD-CGTR-SETT-UCTT-BZ63,Бульдозер гусеничный №3322,11-RUD-CGTR-SETT-UCTT-BLDZ,,2007-02-27,2030-01-01,0,component,15000.0
3826,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №24374,100000044942,11-RUD-CGTR-SETT-UCTT-BZ64,Бульдозер гусеничный №3228,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-06-01,2030-01-01,0,component,15000.0
3831,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №325815,100000039698,11-RUD-CGTR-SETT-UCTT-EX01,Экскаватор гидравлический №07,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2030-01-01,0,component,15000.0
3836,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №325763,100000039693,11-RUD-CGTR-SETT-UCTT-EX03,Экскаватор гидравлический №12,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3841,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №325744,100000039694,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3846,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №325747,100000039695,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3851,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №325813,100000039696,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3857,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания №70239548,100000039692,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,,2010-08-10,2030-01-01,0,component,15000.0
3863,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания,100000039679,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-02-01,2030-01-01,0,component,15000.0
3870,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №328940,100000039678,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3879,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания №МО684998,100000078831,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,,2021-07-16,2030-01-01,0,component,15000.0
3884,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания №МО684320,100000078832,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,,2021-08-01,2030-01-01,0,component,15000.0
3886,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №328178,100000039704,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-13,2030-01-01,0,component,15000.0
3894,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания,100000039702,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-11-01,2030-01-01,0,component,15000.0
3898,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №328408,100000039703,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,15000.0
3908,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010757,0,no_data,103,Экскаватор гидравл. ЕК 450FS,1.0,ДВС,Двигатель внутр.сгорания,100000039684,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-09-01,2030-01-01,0,component,15000.0
3910,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010757,0,no_data,103,Экскаватор гидравл. ЕК 450FS,1.0,ДВС,Двигатель внутр.сгорания №ВО450129,100000039687,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2030-01-01,0,component,15000.0
3915,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №119609,100000044012,11-RUD-CGTR-SETT-UCTT-LF07,Погрузчик фронтальный №26,11-RUD-CGTR-SETT-UCTT-LIFT,,2011-02-07,2030-01-01,0,component,15000.0
3920,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010743,0,no_data,57,Погрузчик фронтальный WA900-3,1.0,ДВС,Двигатель внутр.сгорания №17149,100000044035,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,11-RUD-CGTR-SETT-UCTT-LIFT,,2016-07-15,2030-01-01,0,component,15000.0
3925,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010743,0,no_data,56,Погрузчик фронтальный WA800-3,1.0,ДВС,Двигатель внутр.сгорания №17237,100000043999,11-RUD-CGTR-SETT-UCTT-LF10,Погрузчик фронтальный №30,11-RUD-CGTR-SETT-UCTT-LIFT,,2017-12-31,2030-01-01,0,component,15000.0
3931,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010744,0,no_data,43,Погрузчик фронтальный 994K,1.0,ДВС,Двигатель внутр.сгорания №LR400117,100000043982,11-RUD-CGTR-SETT-UCTT-LF11,Погрузчик фронтальный №3503,11-RUD-CGTR-SETT-UCTT-LIFT,,2018-11-03,2030-01-01,0,component,15000.0
3937,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010718,0,no_data,52,Погрузчик фронтальный WA600-6,1.0,ДВС,Двигатель внутр.сгорания №514893,100000043978,11-RUD-CGTR-SETT-UCTT-LF12,Погрузчик фронтальный №3505,11-RUD-CGTR-SETT-UCTT-LIFT,,2007-12-29,2030-01-01,0,component,15000.0
3944,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960003554,0,no_data,52,Погрузчик фронтальный WA600-6,1.0,ДВС,Двигатель внутр.сгорания,100000057055,11-RUD-CGTR-SETT-UCTT-LF13,Погрузчик фронтальный №3507,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-03-10,2030-01-01,0,component,15000.0
3947,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002549,0,no_data,45,Погрузчик фронтальный HL780-9S,1.0,ДВС,Двигатель внутр.сгорания,100000043985,11-RUD-CGTR-SETT-UCTT-LF14,Погрузчик фронтальный №3508,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-09-01,2030-01-01,0,component,15000.0
3954,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010745,0,no_data,47,Погрузчик фронтальный WA430-6,1.0,ДВС,Двигатель внутр.сгорания №26881462,100000043975,11-RUD-CGTR-SETT-UCTT-LF15,Погрузчик фронтальный №3509,11-RUD-CGTR-SETT-UCTT-LIFT,,2008-02-19,2030-01-01,0,component,15000.0
3957,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010745,0,no_data,47,Погрузчик фронтальный WA430-6,1.0,ДВС,Двигатель внутр.сгорания,100000056206,11-RUD-CGTR-SETT-UCTT-LF16,Погрузчик фронтальный №3510,11-RUD-CGTR-SETT-UCTT-LIFT,,2020-09-30,2030-01-01,0,component,15000.0
3960,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010734,0,no_data,48,Погрузчик фронтальный WA470-6,1.0,ДВС,Двигатель внутр.сгорания №578713,100000056202,11-RUD-CGTR-SETT-UCTT-LF18,Погрузчик фронтальный №3512,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-02-04,2030-01-01,0,component,15000.0
3966,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960003554,0,no_data,52,Погрузчик фронтальный WA600-6,1.0,ДВС,Двигатель внутр.сгорания №515599,100000057056,11-RUD-CGTR-SETT-UCTT-LF19,Погрузчик фронтальный №3513,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-01-29,2030-01-01,0,component,15000.0
3971,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960002549,0,no_data,52,Погрузчик фронтальный WA600-6,1.0,ДВС,Двигатель внутр.сгорания,100000057057,11-RUD-CGTR-SETT-UCTT-LF20,Погрузчик фронтальный №3514,11-RUD-CGTR-SETT-UCTT-LIFT,,2021-10-11,2030-01-01,0,component,15000.0
3975,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №120582,100000044025,11-RUD-CGTR-SETT-UCTT-LF21,Погрузчик фронтальный №37,11-RUD-CGTR-SETT-UCTT-LIFT,,2008-02-19,2030-01-01,0,component,15000.0
3980,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010718,0,no_data,51,Погрузчик фронтальный WA600-3,1.0,ДВС,Двигатель внутр.сгорания №324487,100000045123,11-RUD-CGTR-SETT-UCTT-LF22,Погрузчик фронтальный №39,11-RUD-CGTR-SETT-UCTT-LIFT,,2013-11-22,2030-01-01,0,component,15000.0
3992,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №119949,100000044015,11-RUD-CGTR-SETT-UCTT-LF24,Погрузчик фронтальный №50,11-RUD-CGTR-SETT-UCTT-LIFT,,2014-12-31,2030-01-01,0,component,15000.0
3997,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №120599,100000044032,11-RUD-CGTR-SETT-UCTT-LF25,Погрузчик фронтальный №502,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-06-01,2030-01-01,0,component,15000.0
4013,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №116702,100000044022,11-RUD-CGTR-SETT-UCTT-LF28,Погрузчик фронтальный №52,11-RUD-CGTR-SETT-UCTT-LIFT,,2008-02-19,2030-01-01,0,component,15000.0
4019,Олимпиадинский ГОК,E17_11,Погрузчики фронтальные,no_data,no_data,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,Двигатель внутр.сгорания №120581,100000044049,11-RUD-CGTR-SETT-UCTT-LF30,Погрузчик фронтальный №3517,11-RUD-CGTR-SETT-UCTT-LIFT,,2019-06-01,2030-01-01,0,component,15000.0
4022,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №329606,100000056482,11-RUD-CGTR-SETT-UCTT-P401,Экскаватор гидравлический №3615,11-RUD-CGTR-SETT-UCTT-PC40,,2021-01-28,2030-01-01,0,component,15000.0
4028,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,Двигатель внутр.сгорания №329615,100000056483,11-RUD-CGTR-SETT-UCTT-P402,Экскаватор гидравлический №3616,11-RUD-CGTR-SETT-UCTT-PC40,,2021-02-01,2030-01-01,0,component,15000.0
